Flow Duration,Flow Packets/s,Avg Fwd Segment Size,Average Packet Size,Init_Win_bytes_forward,Label
20935,191.0675901600191,31.0,150.75,-1,BENIGN
103,38834.95145631068,6.0,7.5,5840,Syn
63084940,0.3487361642889729,6.0,6.2727272727272725,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,18.5,34.0,16322,BENIGN
50349832,0.2383324734827318,6.0,6.5,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
20836,191.9754271453254,44.0,132.0,-1,BENIGN
109,36697.247706422015,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
50,40000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
76788,442.7775173204147,401.4285714285714,676.1176470588234,8192,BENIGN
231,12987.012987012988,6.0,8.0,251,BENIGN
2,1000000.0,6.0,9.0,0,BENIGN
20960,190.83969465648852,41.0,59.25,-1,BENIGN
98,40816.32653061225,6.0,7.5,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,16396,BENIGN
61800358,0.2265359045331096,6.0,6.428571428571429,5840,Syn
110,36363.63636363636,6.0,7.5,5840,Syn
51329873,0.3117093237304522,6.0,6.375,5840,Syn
52,38461.53846153846,6.0,9.0,5840,Syn
127,31496.062992125982,6.0,7.5,5840,Syn
20616,194.02405898331395,42.0,60.5,-1,BENIGN
103,38834.95145631068,6.0,7.5,5840,Syn
3087833,1.2954068435695842,6.0,7.5,5840,Syn
71518,111.85995134092116,23.0,28.75,331,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
22752216,0.1758070510582353,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
118083053,3.192668129947487,21.463768115942027,919.5702917771883,29200,BENIGN
3,1000000.0,6.0,8.0,4345,BENIGN
53,75471.69811320755,6.0,7.5,5840,Syn
53883923,0.259817756773203,23.3,33.07142857142857,16548,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21059,189.94254238092972,45.0,70.25,-1,BENIGN
25785,155.12895094046928,47.0,90.75,-1,BENIGN
91627,65.4828816833466,33.666666666666664,29.16666666666667,119,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,253,BENIGN
3,666666.6666666666,6.0,9.0,16516,BENIGN
0,58823.52941176471,18.5,34.0,16525,BENIGN
2,1000000.0,0.0,0.0,122,BENIGN
2,1000000.0,6.0,9.0,256,BENIGN
21129,189.31326612712388,35.0,69.75,-1,BENIGN
1,2000000.0,15.5,31.0,295,BENIGN
115172088,0.5122768982012378,33.354838709677416,41.6271186440678,8192,BENIGN
117225798,0.6995047284728231,142.57894736842104,346.4390243902439,8192,BENIGN
46112,86.74531575294934,35.0,69.75,-1,BENIGN
2,1500000.0,6.0,8.0,246,BENIGN
1,2000000.0,18.5,34.0,16471,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
100,40000.0,6.0,7.5,5840,Syn
40884,171.2161236669602,44.0,43.0,246,BENIGN
36129037,0.3321428135491129,6.0,6.5,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
20989,190.57601600838532,38.0,63.5,-1,BENIGN
20935,191.0675901600191,56.0,134.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
68768435,1.832235966981072,45.59375,608.8095238095239,29200,BENIGN
20719,193.05951059414065,44.0,63.0,-1,BENIGN
20818,192.14141608223653,32.0,48.0,-1,BENIGN
118282848,0.5072586686448401,87.86666666666666,90.16666666666669,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,15.0,27.0,316,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,0.0,0.0,270,BENIGN
100,40000.0,6.0,7.5,5840,Syn
55847,71.62425913656955,32.0,88.0,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
21613,185.0737981770231,37.0,74.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
98,40816.32653061225,6.0,7.5,5840,Syn
21206,188.625860605489,43.0,61.75,-1,BENIGN
159,18867.924528301886,6.0,8.0,4336,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
112,35714.28571428572,6.0,7.5,5840,Syn
126,23809.52380952381,6.0,8.0,1892,BENIGN
46162,86.65135826004072,30.0,45.5,-1,BENIGN
22594,177.03815172169604,34.0,65.0,-1,BENIGN
100,40000.0,6.0,7.5,5840,Syn
108,37037.03703703704,6.0,7.5,5840,Syn
44327,90.2384551176484,37.0,142.75,-1,BENIGN
23435,512.054619159377,43.0,86.08333333333331,-1,BENIGN
488,8196.72131147541,30.75,42.25,245,BENIGN
62337758,0.2566662727908822,6.0,6.375,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
28825,69.38421509106678,0.0,0.0,253,BENIGN
298,13422.818791946307,6.0,7.5,1892,BENIGN
3,1666666.6666666665,0.0,4.8,33,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
115348660,0.6762107162753344,146.3421052631579,104.06410256410255,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20626,193.9299912731504,25.0,39.25,-1,BENIGN
45999,86.95841213939434,35.0,51.75,-1,BENIGN
2039,1961.74595389897,6.0,23.5,0,BENIGN
63,63492.06349206349,6.0,7.5,5840,Syn
1,2000000.0,18.5,34.0,257,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
23373,171.13763744491507,32.0,75.0,-1,BENIGN
1,2000000.0,18.5,34.0,254,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
121,33057.85123966942,6.0,7.5,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
113,26548.67256637168,6.0,8.0,1892,BENIGN
102,29411.764705882357,0.0,0.0,143,BENIGN
117647548,0.5609976673716991,81.6,183.3333333333333,8192,BENIGN
3,1333333.3333333333,0.0,0.0,243,BENIGN
20712,193.1247585940517,25.0,39.25,-1,BENIGN
63852799,3.4767465714384738,113.84444444444443,241.4954954954955,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,392,BENIGN
117177216,0.5291130999391555,59.5625,145.67741935483872,8192,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
20833,192.0030720491528,42.0,95.0,-1,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
3,666666.6666666666,0.0,0.0,757,BENIGN
2,1000000.0,6.0,9.0,259,BENIGN
77,51948.05194805195,6.0,7.5,5840,Syn
31431440,0.3181527795099429,6.0,6.6,5840,Syn
111,36036.03603603604,6.0,7.5,5840,Syn
112321805,0.2314777615975811,21.0625,29.34615384615385,16457,BENIGN
56031753,0.142776186209987,6.0,6.75,5840,Syn
241,20746.887966804978,6.0,13.4,246,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20890,191.47917663954047,30.0,45.5,-1,BENIGN
240,16666.666666666668,0.0,0.0,84,BENIGN
2,1000000.0,0.0,0.0,325,BENIGN
32210218,0.3104604880351943,6.0,6.6,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
54715,73.10609522068903,38.0,63.5,-1,BENIGN
118905326,1.126946996470116,212.56666666666663,533.044776119403,29200,BENIGN
21587,185.29670635104463,45.0,64.25,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,1444,BENIGN
5567922,1.257201519705197,3.6,2.571428571428572,8192,BENIGN
315588,104.56671356325336,94.72222222222224,383.4242424242424,29200,BENIGN
40999,48.78167760189273,0.0,0.0,240,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
54157,36.92966744834463,6.0,9.0,256,BENIGN
41097,48.66535270214371,6.0,9.0,16560,BENIGN
21087,189.69033053540093,31.0,150.75,-1,BENIGN
50,80000.0,6.0,7.5,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
108,37037.03703703704,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
40766183,1.1283862411155836,165.16666666666666,267.60869565217394,8192,BENIGN
47908,83.49336227769892,35.0,69.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
6925369,1.010776465485088,18.4,32.857142857142854,357,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
112,35714.28571428572,6.0,7.5,5840,Syn
46229,86.52577386489,47.0,86.75,-1,BENIGN
211,14218.009478672986,6.0,8.0,4354,BENIGN
20835,191.9846412287017,50.0,76.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,250,BENIGN
65602734,0.3658384115515674,6.0,6.25,5840,Syn
488,8196.72131147541,32.25,43.75,256,BENIGN
113479,273.1782973061095,105.0625,295.258064516129,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20765,192.6318324103058,38.0,73.5,-1,BENIGN
207,14492.753623188406,6.0,8.0,523,BENIGN
199,35175.87939698492,4.0,5.142857142857143,122,BENIGN
91376,339.2575731045351,251.25,497.2903225806453,8192,BENIGN
1,2000000.0,0.0,0.0,312,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
26585,112.84558961820576,6.0,8.0,16062,BENIGN
23837440,0.4195081351017559,6.0,6.6,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
104,38461.53846153846,6.0,7.5,5840,Syn
7240072,1.3812017339054088,0.0,0.0,8192,BENIGN
145,20689.655172413797,6.0,8.0,250,BENIGN
114,35087.71929824561,6.0,7.5,5840,Syn
54489520,0.3303387513782467,6.0,6.333333333333332,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
49049,81.55110195926522,43.0,61.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
54820951,0.2553768175236507,6.0,6.428571428571429,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
118721571,0.4716918713954686,120.0,91.0,8192,BENIGN
63991394,0.2187794189949979,0.0,0.0,29200,BENIGN
3,666666.6666666666,15.5,31.0,296,BENIGN
450,11111.111111111111,27.33333333333333,26.4,246,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
17,117647.0588235294,6.0,9.0,5840,Syn
36061415,0.3327656443874984,6.0,6.5,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
90,44444.444444444445,6.0,7.5,5840,Syn
20949,190.93990166595063,31.0,150.75,-1,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
44878938,0.1336930031633101,300.0,350.0,-1,BENIGN
146,27397.260273972603,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
64978,61.55929699282835,31.0,68.75,-1,BENIGN
121,33057.85123966942,6.0,7.5,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
25156,159.0077913817777,32.0,88.0,-1,BENIGN
2,1000000.0,0.0,0.0,263,BENIGN
53,75471.69811320755,6.0,7.5,5840,Syn
20979,190.666857333524,47.0,90.75,-1,BENIGN
20818,192.14141608223653,27.0,41.75,-1,BENIGN
1,2000000.0,18.5,34.0,254,BENIGN
21062,189.9154876080144,32.0,48.0,-1,BENIGN
83881,429.1794327678497,81.3,285.5555555555556,29200,BENIGN
1,2000000.0,18.5,34.0,16310,BENIGN
56159,71.22633950034722,6.0,7.5,16425,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1801,2220.988339811216,32.25,43.75,16508,BENIGN
46,43478.260869565216,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1024,6835.9375,4.0,5.142857142857143,122,BENIGN
5166360,1.3549191306838857,3.6,2.571428571428572,8192,BENIGN
9012942,0.6657093765831401,0.0,0.0,8192,BENIGN
103,38834.95145631068,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
555,7207.207207207207,32.25,43.75,16537,BENIGN
20786,192.43721735783703,32.0,88.0,-1,BENIGN
106,37735.84905660377,6.0,7.5,5840,Syn
21057,189.9605831789904,44.0,69.0,-1,BENIGN
62316,128.37794466910583,26.0,31.75,255,BENIGN
1,2000000.0,0.0,0.0,271,BENIGN
111,36036.03603603604,6.0,7.5,5840,Syn
47398,84.39174648719354,38.0,67.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
113,35398.23008849558,30.75,42.25,1029,BENIGN
55100,72.59528130671507,32.0,89.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
63195067,0.284832358829527,6.0,6.333333333333332,5840,Syn
114,35087.71929824561,6.0,7.5,5840,Syn
209,14354.066985645932,6.0,8.0,1825,BENIGN
4,750000.0,6.0,8.0,261,BENIGN
109,36697.247706422015,6.0,7.5,5840,Syn
20923,191.1771734454906,39.0,76.75,-1,BENIGN
405,9876.543209876543,32.25,43.75,254,BENIGN
45252,88.39388314328649,25.0,61.75,-1,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,342,BENIGN
60826645,0.2959229462680376,6.0,6.333333333333332,5840,Syn
21162,189.0180512238919,31.0,67.75,-1,BENIGN
110,36363.63636363636,6.0,7.5,5840,Syn
2,1000000.0,0.0,0.0,61,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
73285,54.581428668895406,34.0,71.0,-1,BENIGN
7141382,1.4002891877230486,0.0,0.0,8192,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
50,40000.0,6.0,9.0,5840,Syn
202,14851.485148514852,6.0,8.0,1825,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
593,6745.362563237774,32.25,43.75,16319,BENIGN
117779014,1.7150763377930809,40.71794871794872,746.7623762376237,29200,BENIGN
21139,189.22370973082928,43.0,92.75,-1,BENIGN
115870,25.89108483645465,0.0,0.0,1444,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21105,189.52854773750295,45.0,64.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
46351,86.2980302474596,41.0,65.25,-1,BENIGN
117335726,0.6051012971104811,78.0,150.56338028169012,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
43477,161.00466913540492,0.0,0.0,29200,BENIGN
3,666666.6666666666,6.0,9.0,48906,BENIGN
91680,21.81500872600349,0.0,0.0,298,BENIGN
50914968,0.3142494364329169,6.0,6.375,5840,Syn
20713,193.1154347511225,33.0,49.25,-1,BENIGN
215436,134.61074286563064,102.4375,243.1379310344828,29200,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
282,14184.397163120566,32.25,43.75,257,BENIGN
149756,40.06517268089426,6.0,7.0,1024,Syn
133273,60.02716229093664,0.0,3.0,114,BENIGN
114595,244.3387582355251,105.0625,266.0357142857143,8192,BENIGN
39764200,0.6035579742582523,6.0,6.25,5840,Syn
59,67796.61016949153,6.0,7.5,5840,Syn
1,2000000.0,21.5,40.0,16320,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
99178,352.9008449454516,210.5,287.9428571428571,29200,BENIGN
21327,187.555680592676,31.0,62.25,-1,BENIGN
117043973,0.9739929111941544,58.877192982456144,415.8771929824562,29200,BENIGN
41406832,0.1449036236338969,6.0,7.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
65,61538.461538461546,6.0,7.5,5840,Syn
55532,72.03054094936253,31.0,86.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
102,29411.764705882357,6.0,8.0,31,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
45636648,0.1752977124875604,6.0,6.75,5840,Syn
80656,49.593334655822254,31.0,46.75,-1,BENIGN
29481357,1.594227836934372,241.11111111111111,319.6595744680851,29200,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
52,76923.07692307692,6.0,7.5,5840,Syn
178,28089.88764044944,1533.0,623.8,256,BENIGN
58154,51.587165113319806,0.0,0.0,364,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
93,43010.75268817205,6.0,7.5,5840,Syn
56670,70.58408328921828,6.0,7.5,256,BENIGN
117723263,1.9622289946210545,28.847826086956523,707.6190476190477,29200,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
253,19762.84584980237,6.0,13.4,246,BENIGN
117647593,0.5099976843555142,71.05882352941177,154.2,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
155,19354.83870967742,6.0,8.0,246,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
123,32520.32520325203,6.0,7.5,5840,Syn
779,11553.273427471117,6.0,6.666666666666668,292,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,258,BENIGN
220,13636.363636363636,6.0,8.0,296,BENIGN
54120,36.95491500369549,6.0,9.0,257,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
60033255,2.5319300111246674,38.631578947368425,80.73684210526315,-1,BENIGN
60,66666.66666666667,6.0,7.5,5840,Syn
1,2000000.0,42.0,84.0,247,Syn
28632,69.85191394244202,0.0,0.0,266,BENIGN
58,68965.5172413793,6.0,7.5,5840,Syn
63976872,0.3126129705122188,6.0,6.3,5840,Syn
55,72727.27272727272,6.0,7.5,5840,Syn
3,666666.6666666666,0.0,0.0,31,BENIGN
66,60606.0606060606,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
51824570,0.347325602508617,6.0,6.333333333333332,5840,Syn
552,7246.376811594203,30.75,42.25,328,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
257,15564.202334630349,6.0,7.5,1959,BENIGN
115459,25.983249465178115,0.0,0.0,1444,BENIGN
110092471,0.5449963967109067,54.875,81.76666666666667,29200,BENIGN
141,21276.59574468085,6.0,8.0,288,BENIGN
24858,160.91399147155843,30.0,65.0,-1,BENIGN
48884438,0.4091281564902106,6.0,6.3,5840,Syn
2,1500000.0,0.0,4.0,244,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20808,192.23375624759709,36.0,61.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
55270,72.37199203908088,6.0,7.5,256,BENIGN
159,18867.924528301886,0.0,10.333333333333334,114,BENIGN
2,1500000.0,0.0,0.0,248,BENIGN
21245,188.2795951988703,43.0,80.75,-1,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,15.5,31.0,330,BENIGN
45553,87.80980396461264,42.0,60.5,-1,BENIGN
1,2000000.0,18.5,34.0,16471,BENIGN
21151,189.11635383669804,43.0,83.25,-1,BENIGN
1,2000000.0,15.5,31.0,243,BENIGN
125986,222.246916324036,109.1875,332.32142857142856,8192,BENIGN
11514048,0.3474017131073276,6.0,7.5,5840,Syn
20890,191.47917663954047,41.0,75.25,-1,BENIGN
118101879,0.4911014159224342,100.58823529411764,253.86206896551724,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
127,31496.062992125982,6.0,7.5,5840,Syn
1,2000000.0,0.0,0.0,254,BENIGN
23973,166.85437784173862,40.0,58.0,-1,BENIGN
104,38461.53846153846,6.0,7.5,5840,Syn
70,57142.857142857145,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
108,37037.03703703704,6.0,7.5,5840,Syn
24453,163.579110947532,33.0,150.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
134331,44.66578823949796,18.5,29.16666666666667,119,BENIGN
27,111111.11111111112,0.0,0.0,118,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
20668,96.76795045480937,0.0,0.0,241,BENIGN
60965734,0.1968318793635782,6.0,6.5,5840,Syn
21309,187.7141114083251,25.0,39.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
94,31914.89361702128,0.0,4.0,235,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.0,27.0,320,BENIGN
71213,182.5509387330965,143.66666666666666,352.0769230769232,29200,BENIGN
107,37383.17757009346,6.0,7.5,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
45069,88.75280126028979,37.0,74.25,-1,BENIGN
20987,190.59417734788204,43.0,83.25,-1,BENIGN
48066,83.21890733574669,42.0,60.5,-1,BENIGN
21382,187.07323917313627,38.0,67.0,-1,BENIGN
67,29850.74626865672,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,269,BENIGN
52717892,0.1896889200349665,6.0,6.6,5840,Syn
140,21428.57142857143,6.0,8.0,250,BENIGN
2120,1886.7924528301887,32.25,43.75,252,BENIGN
21178,188.8752478987629,43.0,83.25,-1,BENIGN
52,38461.53846153846,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
15174599,1.6474899929810336,71.66666666666667,231.44,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
114,35087.71929824561,6.0,7.5,5840,Syn
25186,158.81839116969746,37.0,74.25,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
118086054,1.6682749006076534,41.76923076923077,738.8934010152284,29200,BENIGN
3,666666.6666666666,0.0,0.0,122,BENIGN
21014,190.3492909488912,47.0,101.25,-1,BENIGN
106,37735.84905660377,6.0,7.5,5840,Syn
5086435,4.71843245809688,97.07142857142856,312.375,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
60000088,0.2666662755561292,6.0,6.375,5840,Syn
20631,193.8829916145606,42.0,66.5,-1,BENIGN
111,36036.03603603604,6.0,7.5,5840,Syn
226,13274.33628318584,6.0,8.0,1825,BENIGN
46467,86.08259625110293,45.0,76.75,-1,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
105,38095.23809523809,6.0,7.5,5840,Syn
116,34482.75862068965,6.0,7.5,5840,Syn
154,19480.51948051948,6.0,8.0,242,BENIGN
24588,162.68098259313487,38.0,79.5,-1,BENIGN
117791417,0.6791666323192292,78.63636363636364,142.45,29200,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
20594,194.2313295134505,46.0,77.0,-1,BENIGN
1189,3364.1715727502105,32.25,43.75,256,BENIGN
89,44943.8202247191,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
45836120,0.130901132120258,6.0,7.0,5840,Syn
48391062,0.4132994642688354,6.0,6.3,5840,Syn
25105,159.33081059549892,42.0,95.0,-1,BENIGN
110,36363.63636363636,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20995,190.52155275065493,43.0,92.75,-1,BENIGN
2624,1524.390243902439,32.25,43.75,16471,BENIGN
5069545,1.3807945288975638,3.6,2.571428571428572,8192,BENIGN
20936,191.05846388995036,29.0,63.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
200,15000.0,6.0,8.0,242,BENIGN
115,34782.608695652176,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,250,BENIGN
20996,190.51247856734616,44.0,63.0,-1,BENIGN
54942,54.603035928797645,6.0,8.0,255,BENIGN
91572,21.84073734329271,0.0,0.0,338,BENIGN
28529,70.10410459532406,6.0,9.0,256,BENIGN
20823,192.09527925851225,24.0,62.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
190980,146.6122107026914,105.0625,257.67857142857144,8192,BENIGN
191,15706.806282722511,6.0,8.0,252,BENIGN
45163,88.56807563713659,33.0,169.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21288,187.89928598271325,32.0,88.0,-1,BENIGN
108,37037.03703703704,6.0,7.5,5840,Syn
228980,170.32055201327628,74.5,333.15384615384613,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
85,47058.82352941176,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
50,80000.0,6.0,7.5,5840,Syn
48,83333.33333333333,6.0,7.5,5840,Syn
20885,191.5250179554704,27.0,41.75,-1,BENIGN
47394,84.39886905515466,31.0,62.25,-1,BENIGN
56845228,0.3518325232154931,6.0,6.3,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
65232113,13.904194702385311,32.331460674157306,819.3671444321941,29200,BENIGN
28090,71.1997152011392,0.0,0.0,253,BENIGN
111,36036.03603603604,6.0,7.5,5840,Syn
1,2000000.0,18.5,34.0,254,BENIGN
162,24691.358024691355,6.0,7.5,5840,Syn
1,2000000.0,15.5,31.0,318,BENIGN
1,2000000.0,26.5,53.0,319,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
46,43478.260869565216,6.0,9.0,5840,Syn
829,4825.090470446321,32.25,43.75,16311,BENIGN
22591,177.06166172369527,40.0,80.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
48307,82.80373444842363,33.0,169.25,-1,BENIGN
45890582,0.3050734898066884,6.0,6.428571428571429,5840,Syn
3,666666.6666666666,6.0,9.0,16360,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
115,34782.608695652176,6.0,7.5,5840,Syn
20741,192.8547321729907,46.0,77.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21951,182.22404446266685,33.0,78.75,-1,BENIGN
45,44444.444444444445,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
90661,66.18060687616504,33.666666666666664,29.16666666666667,119,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,257,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
118327229,0.9127231399967964,57.2,621.2222222222222,29200,BENIGN
119286399,0.8802344683068184,149.5,149.42857142857142,8192,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
117,34188.03418803419,6.0,7.5,5840,Syn
2,1000000.0,52.0,78.0,-1,BENIGN
122,32786.88524590164,6.0,7.5,5840,Syn
6213143,5.150372363874451,73.16666666666667,353.90625,29200,BENIGN
91592,65.50790462049086,18.5,29.16666666666667,119,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
33198,150.61148261943492,0.0,0.0,125,BENIGN
971,4119.46446961895,30.75,42.25,347,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20719,193.05951059414065,47.0,86.75,-1,BENIGN
1,2000000.0,18.5,34.0,254,BENIGN
1,2000000.0,18.5,34.0,16471,BENIGN
28631,69.85435367259264,6.0,9.0,253,BENIGN
2,1000000.0,6.0,9.0,0,BENIGN
